,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
364,137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,31050,3,0,0.0,31350,31500,30900,79017,2454297725,737222820300,23743086,KSQ
365,417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,10840,1,30,0.28,10840,10940,10770,96851,1048558770,733354823560,67652659,KSQ
366,032190,KR7032190001,다우데이타,KOSDAQ,우량기업부,19110,1,440,2.36,18860,19320,18600,343833,6529882785,731913000000,38300000,KSQ
367,335890,KR7335890000,비올,KOSDAQ,벤처기업부,12500,1,10,0.08,13280,13280,12100,1363111,17075423315,730239062500,58419125,KSQ
368,008730,KR7008730004,율촌화학,KOSPI,,29150,2,-600,-2.02,29600,29950,28900,166419,4853542050,722920000000,24800000,STK
369,003850,KR7003850005,보령,KOSPI,,8420,1,30,0.36,8420,8450,8370,74574,627493420,722328282940,85787207,STK
370,451800,KR7451800007,한화리츠,KOSPI,,4020,1,25,0.63,4015,4020,3980,171394,687284827,721992000000,179600000,STK
371,030520,KR7030520001,한글과컴퓨터,KOSDAQ GLOBAL,우량기업부,29850,1,100,0.34,29900,30100,29600,157441,4694614500,721765358400,24179744,KSQ
372,218410,KR7218410009,RFHIC,KOSDAQ,우량기업부,27100,1,800,3.04,26100,27550,25650,283477,7609833650,717728378200,26484442,KSQ
373,069260,KR7069260008,TKG휴켐스,KOSPI,,17490,1,340,1.98,17140,17700,17140,59273,1035972885,714966504120,40878588,STK
374,211050,KR7211050000,인카금융서비스,KOSDAQ,우량기업부,13890,2,-160,-1.14,14050,14360,13800,104939,1479655710,713665422000,51379800,KSQ
375,000370,KR7000370007,한화손해보험,KOSPI,,6090,1,220,3.75,5920,6200,5790,989303,6019779220,710939992350,116738915,STK
376,445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,43800,1,2200,5.29,42050,44400,41650,108667,4741309900,707921967600,16162602,KSQ
377,033500,KR7033500000,동성화인텍,KOSDAQ,우량기업부,23600,1,250,1.07,23500,23700,23150,192285,4510683575,707752058400,29989494,KSQ
378,222800,KR7222800005,심텍,KOSDAQ GLOBAL,우량기업부,22200,2,-400,-1.77,22850,22950,22150,162595,3640844575,707161974600,31854143,KSQ
379,241710,KR7241710003,코스메카코리아,KOSDAQ,우량기업부,66200,1,5900,9.78,60200,66600,59800,260370,16535124650,707016000000,10680000,KSQ
380,183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,66800,2,-1200,-1.76,67600,68100,66000,112677,7514824250,698773691200,10460684,KSQ
381,057050,KR7057050007,현대홈쇼핑,KOSPI,,57600,1,900,1.59,56100,58200,56100,30734,1773740750,691200000000,12000000,STK
382,002030,KR7002030005,아세아,KOSPI,,331500,1,7500,2.31,324500,337500,324000,3710,1231737000,690892410000,2084140,STK
383,214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,96800,2,-1000,-1.02,99600,100200,96400,39079,3840058700,687934368000,7106760,KSQ
384,293940,KR7293940003,신한알파리츠,KOSPI,,5640,1,50,0.89,5600,5650,5580,101629,572164625,682102293720,120940123,STK
385,460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,18980,1,150,0.8,18990,19100,18730,88134,1666177135,672371643580,35425271,KSQ
386,006650,KR7006650006,대한유화,KOSPI,,103400,1,2100,2.07,102500,103900,101000,36530,3753816300,672100000000,6500000,STK
387,017940,KR7017940008,E1,KOSPI,,97100,1,4800,5.2,94800,99000,92500,37611,3640119150,666106000000,6860000,STK
388,010780,KR7010780005,아이에스동서,KOSPI,,22050,1,750,3.52,21600,22150,21350,24582,539235600,665622820800,30186976,STK
389,101730,KR7101730000,위메이드맥스,KOSDAQ,벤처기업부,7810,1,120,1.56,7950,7950,7740,128188,1002317200,654503663660,83803286,KSQ
390,016380,KR7016380008,KG스틸,KOSPI,,6530,3,0,0.0,6550,6570,6480,105937,690852520,653058097410,100008897,STK
391,006730,KR7006730006,서부T&D,KOSDAQ,우량기업부,9980,2,-60,-0.6,9950,10160,9790,509845,5074052390,652960691540,65426923,KSQ
392,025540,KR7025540006,한국단자,KOSPI,,64500,2,-100,-0.15,64600,65300,63800,30741,1982708650,652417500000,10115000,STK
393,033100,KR7033100009,제룡전기,KOSDAQ,우량기업부,40600,1,300,0.74,41100,41100,39800,102805,4152707900,652133805400,16062409,KSQ
394,082920,KR7082920000,비츠로셀,KOSDAQ,우량기업부,28400,1,550,1.97,27950,28750,27900,74794,2121251950,649570849200,22872213,KSQ
395,044490,KR7044490001,태웅,KOSDAQ,우량기업부,32350,2,-350,-1.07,33400,33700,32000,383504,12525418300,647238775350,20007381,KSQ
396,066575,KR7066571001,LG전자우,KOSPI,,37350,1,450,1.22,36900,37450,36700,38193,1417210200,641896801200,17185992,STK
397,025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,7310,1,30,0.41,7240,7390,7200,326013,2381270095,641235363760,87720296,KSQ
398,440110,KR7440110005,파두,KOSDAQ,기술성장기업부,12830,2,-550,-4.11,13270,13370,12710,120446,1552129300,634337434390,49441733,KSQ
399,004690,KR7004690004,삼천리,KOSPI,,156300,1,7500,5.04,151500,157500,148200,50492,7801239400,633800407500,4055025,STK
400,064260,KR7064260003,다날,KOSDAQ,중견기업부,9190,1,120,1.32,9140,9590,9000,13666270,126349864175,633641677600,68949040,KSQ
401,001570,KR7001570001,금양,KOSPI,,9900,0,0,0.0,0,0,0,0,0,633275240400,63967196,STK
402,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,3810,1,190,5.25,3770,4050,3760,32319210,125291320415,630671799360,165530656,KSQ
403,001270,KR7001270008,부국증권,KOSPI,,60600,4,13950,29.9,49800,60600,49300,425808,23968523800,628415091600,10369886,STK
404,097230,KR7097230007,HJ중공업,KOSPI,,7480,1,30,0.4,7480,7580,7370,389483,2921060205,622891621880,83274281,STK
405,014830,KR7014830004,유니드,KOSPI,,91800,1,300,0.33,92100,93200,91400,22979,2115987850,621265680000,6767600,STK
406,075580,KR7075580001,세진중공업,KOSPI,,10920,1,280,2.63,10810,11030,10670,244935,2660774705,620796059520,56849456,STK
407,037270,KR7037270006,YG PLUS,KOSPI,,9780,1,890,10.01,9050,9910,8810,6556064,62592384410,620339629800,63429410,STK
408,058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,50200,1,100,0.2,50000,51900,49700,111435,5634176225,619229600200,12335251,KSQ
409,200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,55100,2,-200,-0.36,55600,56900,54400,91898,5073539450,618769143000,11229930,KSQ
410,006380,KR7006380000,카프로,KOSPI,,3660,0,0,0.0,0,0,0,0,0,618539985360,168999996,STK
411,002350,KR7002350007,넥센타이어,KOSPI,,6330,2,-160,-2.47,6500,6510,6280,156858,994338430,618237661410,97667877,STK
412,284740,KR7284740008,쿠쿠홈시스,KOSPI,,27550,1,50,0.18,27650,27950,27200,27890,766802275,618148441500,22437330,STK
413,002020,KR7002020006,코오롱,KOSPI,,48800,1,1550,3.28,48100,49100,46900,244299,11757619925,616169588800,12626426,STK
414,016590,KR7016590002,신대양제지,KOSPI,,15180,1,1880,14.14,13450,15800,13330,420681,6377112090,611720907600,40297820,STK
415,161000,KR7161000005,애경케미칼,KOSPI,,12470,2,-330,-2.58,12700,12730,12400,858589,10763714530,606649401230,48648709,STK
416,060250,KR7060250008,NHN KCP,KOSDAQ,우량기업부,15080,4,3480,30.0,13620,15080,13450,9362845,135380440980,605622013880,40160611,KSQ
417,145990,KR7145990008,삼양사,KOSPI,,58200,1,1300,2.28,57400,58400,56900,39342,2273484700,600242731800,10313449,STK
418,121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,48950,2,-300,-0.61,49350,50000,48500,46029,2251152200,597086128100,12197878,KSQ
419,006220,KR7006220008,제주은행,KOSPI,,15790,2,-30,-0.19,16410,16930,15700,1562459,25240743100,596839215030,37798557,STK
420,336370,KR7336370002,솔루스첨단소재,KOSPI,,8490,1,70,0.83,8510,8580,8390,116615,986188520,596145250560,70217344,STK
421,005880,KR7005880000,대한해운,KOSPI,,1847,1,75,4.23,1774,1875,1761,13845888,25363638417,596114336980,322747340,STK
422,036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,6500,1,110,1.72,6340,6550,6250,332499,2137455065,594750000000,91500000,KSQ
423,000400,KR7000400002,롯데손해보험,KOSPI,,1909,1,28,1.49,1900,1950,1877,876103,1681131304,592432034880,310336320,STK
424,058610,KR7058610007,에스피지,KOSDAQ,우량기업부,26700,1,400,1.52,26350,27150,26200,118593,3159647875,592135512000,22177360,KSQ
425,271940,KR7271940009,일진하이솔루스,KOSPI,,16150,1,130,0.81,16020,16470,16020,28158,457649910,586458018500,36313190,STK
426,453340,KR7453340002,현대그린푸드,KOSPI,,17680,3,0,0.0,17850,17870,17590,24412,432369020,585836347200,33135540,STK
427,005390,KR7005390000,신성통상,KOSPI,,4075,2,-10,-0.24,4080,4095,4075,1091537,4461736933,585611689250,143708390,STK
428,102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,40950,1,1250,3.15,39700,41000,39350,167174,6756130550,585086884200,14287836,KSQ
429,067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),4795,2,-20,-0.42,5260,5260,4775,261044,1261296557,584592293110,121917058,KSQ
430,001500,KR7001500008,현대차증권,KOSPI,,9430,1,800,9.27,8800,9520,8750,1068290,9921257700,583085604920,61833044,STK
431,002960,KR7002960003,한국쉘석유,KOSPI,,447500,1,16500,3.83,432000,450000,432000,4376,1938163500,581750000000,1300000,STK
432,003545,KR7003541000,대신증권우,KOSPI,,22350,1,1850,9.02,21000,22500,21000,399897,8776773675,581100000000,26000000,STK
433,089590,KR7089590004,제주항공,KOSPI,,7200,2,-50,-0.69,7240,7240,7150,69175,496758960,580615092000,80640985,STK
434,084110,KR7084110006,휴온스글로벌,KOSDAQ,중견기업부,45850,1,650,1.44,45400,45950,44600,18235,826692950,579398197000,12636820,KSQ
435,005420,KR7005420005,코스모화학,KOSPI,,15080,2,-180,-1.18,15410,15550,15040,79629,1208428035,579196078240,38408228,STK
436,071055,KR7071051007,한국금융지주우,KOSPI,,98800,1,4100,4.33,96500,98900,94700,104838,10173028150,578795198800,5858251,STK
437,032500,KR7032500001,케이엠더블유,KOSDAQ,중견기업부,14520,1,1070,7.96,13450,14780,13400,645450,9271180165,578199221160,39820883,KSQ
438,287840,KR7287840003,인투셀,KOSDAQ,기술성장기업부,38800,2,-2450,-5.94,40900,42000,38750,586902,23385791100,576086880000,14847600,KSQ
439,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,34850,2,-1000,-2.79,35850,35850,34500,170143,5949300800,573244478650,16448909,KSQ
440,281820,KR7281820001,케이씨텍,KOSPI,,27600,2,-200,-0.72,27900,27900,27100,58145,1595057625,571052914800,20690323,STK
441,047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,17380,1,40,0.23,17250,17670,17230,75147,1308833200,569913767280,32791356,KSQ
442,003300,KR7003300001,한일홀딩스,KOSPI,,18270,1,310,1.73,18010,18670,17910,29908,547198160,563316790680,30832884,STK
443,058650,KR7058650003,세아홀딩스,KOSPI,,140400,1,5600,4.15,134800,141300,133000,10936,1505043350,561600000000,4000000,STK
444,00104K,KR700104K010,CJ4우(전환),KOSPI,,131700,1,2200,1.7,129900,132100,128700,12925,1692778700,556631630400,4226512,STK
445,460860,KR7460860000,동국제강,KOSPI,,11180,1,150,1.36,11200,11450,10990,435605,4856531045,554617630060,49608017,STK
446,024720,KR7024720005,콜마홀딩스,KOSPI,,16150,2,-30,-0.19,16050,16300,15720,416710,6666209025,553884582850,34296259,STK
447,222080,KR7222080004,씨아이에스,KOSDAQ GLOBAL,우량기업부,7150,2,-50,-0.69,7200,7270,7080,175774,1260743870,553208648850,77371839,KSQ
448,319400,KR7319400008,현대무벡스,KOSDAQ,우량기업부,4960,1,60,1.22,4905,5020,4890,484363,2395664798,551809428960,111251901,KSQ
449,093050,KR7093050003,LF,KOSPI,,18860,1,370,2.0,18490,19070,18400,77770,1466966445,551466400000,29240000,STK
450,304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,45350,1,500,1.11,44800,46050,44150,145230,6561633525,550211958800,12132568,KSQ
451,215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,51000,1,1450,2.93,49650,51200,49550,31921,1620314200,549315237000,10770887,KSQ
452,344820,KR7344820006,KCC글라스,KOSPI,,34100,1,1100,3.33,32800,34250,32800,65582,2219289375,544594459200,15970512,STK
453,016800,KR7016800005,퍼시스,KOSPI,,47350,1,2350,5.22,45000,47900,44850,3156,147969550,544525000000,11500000,STK
454,249420,KR7249420001,일동제약,KOSPI,,19330,1,2220,12.97,17170,20200,16810,5639146,107665029190,542448144330,28062501,STK
455,029530,KR7029530003,신도리코,KOSPI,,53600,1,1700,3.28,51900,55000,51900,34076,1833899750,540289554400,10080029,STK
456,023160,KR7023160005,태광,KOSDAQ,우량기업부,20300,1,850,4.37,19610,20450,19120,254710,5127152475,537950000000,26500000,KSQ
457,377740,KR7377740006,바이오노트,KOSPI,,5260,1,20,0.38,5270,5290,5220,52812,277835970,536814812480,102056048,STK
458,178920,KR7178920005,PI첨단소재,KOSPI,,18240,2,-70,-0.38,18500,18730,18130,68093,1248618255,535641713280,29366322,STK
459,053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,16290,2,-220,-1.33,16480,16550,16250,176204,2886244215,532425422520,32684188,KSQ
460,095610,KR7095610002,테스,KOSDAQ,우량기업부,26900,2,-100,-0.37,26900,27200,26150,123723,3327168250,531765279400,19768226,KSQ
461,001060,KR7001060003,JW중외제약,KOSPI,,22800,1,200,0.88,22550,22950,22500,43290,986703350,530919204000,23285930,STK
462,078340,KR7078340007,컴투스,KOSDAQ GLOBAL,중견기업부,41650,1,450,1.09,41350,42300,41100,36768,1530314275,530527495750,12737755,KSQ
463,189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,49400,1,2150,4.55,47500,49800,46900,78268,3827598250,530226699600,10733334,KSQ
464,099190,KR7099190001,아이센스,KOSDAQ,우량기업부,19200,1,1100,6.08,18120,19760,18120,226214,4317837845,529668979200,27586926,KSQ
465,095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,24200,1,300,1.26,23850,24400,23800,30680,739379650,528934947200,21856816,KSQ
466,080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,15310,2,-420,-2.67,15680,15740,15290,395150,6091429685,527319773230,34442833,KSQ
467,319660,KR7319660007,피에스케이,KOSDAQ GLOBAL,우량기업부,18190,2,-600,-3.19,18810,18850,18180,284676,5232262085,526904527660,28966714,KSQ
468,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,27050,2,-2350,-7.99,29300,29300,27000,381866,10550644525,522801787900,19327238,KSQ
469,194480,KR7194480000,데브시스터즈,KOSDAQ,벤처기업부,42650,2,-450,-1.04,43200,43300,42100,42528,1809996975,520464347500,12203150,KSQ
470,093370,KR7093370005,후성,KOSPI,,4830,2,-5,-0.1,4850,4950,4780,154574,743758286,518043243900,107255330,STK
471,348950,KR7348950007,제이알글로벌리츠,KOSPI,,2615,1,5,0.19,2610,2620,2580,461548,1198389296,516138240000,197376000,STK
472,383310,KR7383310000,에코프로에이치엔,KOSDAQ,우량기업부,24550,2,-100,-0.41,24700,24950,24450,31587,777294200,514934580600,20974932,KSQ
473,348210,KR7348210006,넥스틴,KOSDAQ GLOBAL,우량기업부,49000,1,150,0.31,48900,49350,48400,27194,1327483475,513373245000,10477005,KSQ
474,004700,KR7004700001,조광피혁,KOSPI,,77100,1,12600,19.53,69500,83000,67800,127938,9916017700,512648539800,6649138,STK
475,099320,KR7099320004,쎄트렉아이,KOSDAQ,우량기업부,46650,1,1700,3.78,45550,46900,45550,84789,3930382200,510877118700,10951278,KSQ
476,034310,KR7034310003,NICE,KOSPI,,13735,1,285,2.12,13450,13785,13320,63945,873767715,509959150870,37128442,STK
477,241590,KR7241590009,화승엔터프라이즈,KOSPI,,8410,1,110,1.33,8290,8470,8190,330900,2771454100,509555811160,60589276,STK
478,399720,KR7399720002,가온칩스,KOSDAQ,우량기업부,43850,2,-850,-1.9,44800,45050,43400,43343,1899033175,508678417000,11600420,KSQ
479,036540,KR7036540003,SFA반도체,KOSDAQ,우량기업부,3090,2,-35,-1.12,3115,3135,3080,237436,735549807,508182336270,164460303,KSQ
480,002240,KR7002240000,고려제강,KOSPI,,18820,1,400,2.17,18430,18920,18420,46921,879155190,508140000000,27000000,STK
481,052020,KR7052020005,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),7460,2,-290,-3.74,7700,7990,7410,415972,3185257260,507155350860,67983291,KSQ
482,069080,KR7069080000,웹젠,KOSDAQ GLOBAL,우량기업부,14520,1,80,0.55,14320,14640,14320,30048,435230200,502404835680,34600884,KSQ
483,456040,KR7456040005,OCI,KOSPI,,56100,2,-600,-1.06,56700,57100,55900,37183,2095281650,502234969500,8952495,STK
484,124500,KR7124500000,아이티센글로벌,KOSDAQ,중견기업부,21600,1,300,1.41,21700,22000,20950,408816,8803563100,501217783200,23204527,KSQ
485,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,7100,2,-40,-0.56,7100,7130,6950,480946,3380087730,499011643000,70283330,KSQ
486,026890,KR7026890004,스틱인베스트먼트,KOSPI,,11965,1,1125,10.38,10880,11990,10770,810030,9442532095,498679363875,41678175,STK
487,048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,10310,1,290,2.89,9970,10750,9770,1177723,12100916620,495102778480,48021608,KSQ
488,340570,KR7340570001,티앤엘,KOSDAQ,우량기업부,60400,1,600,1.0,60300,60900,58900,50412,3038786050,490931200000,8128000,KSQ
489,166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,24700,2,-500,-1.98,25250,25300,24650,106654,2645214275,488508547800,19777674,KSQ
490,005610,KR7005610001,SPC삼립,KOSPI,,56600,1,100,0.18,56800,57400,56400,6126,348189300,488401909400,8629009,STK
491,272450,KR7272450008,진에어,KOSPI,,9310,2,-90,-0.96,9370,9400,9220,92169,855928070,485982000000,52200000,STK
492,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,중견기업부,12320,1,550,4.67,12030,12340,11860,717929,8709481325,483311604160,39229838,KSQ
493,017860,KR7017860008,DS단석,KOSPI,,27450,1,200,0.73,27250,27600,27000,74638,2035566350,482686619400,17584212,STK
494,322000,KR7322000001,HD현대에너지솔루션,KOSPI,,42950,2,-150,-0.35,42300,43350,41900,69079,2943315200,481040000000,11200000,STK
495,009520,KR7009520008,포스코엠텍,KOSDAQ GLOBAL,우량기업부,11550,1,50,0.43,11530,11650,11410,57191,658731930,480973219650,41642703,KSQ
496,206650,KR7206650004,유바이오로직스,KOSDAQ,기술성장기업부,13130,1,110,0.84,13050,13200,12950,136955,1788411900,480876218680,36624236,KSQ
497,215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,76500,1,4000,5.52,72300,76900,72100,82931,6278383050,480069247500,6275415,KSQ
498,195870,KR7195870001,해성디에스,KOSPI,,28200,2,-150,-0.53,28550,29200,28150,71788,2042784575,479400000000,17000000,STK
499,017810,KR7017810003,풀무원,KOSPI,,12550,1,40,0.32,12510,12630,12470,77752,976391005,478412802100,38120542,STK
500,097520,KR7097520001,엠씨넥스,KOSPI,,26450,1,150,0.57,26350,26500,26050,14324,377449750,475511011400,17977732,STK
501,466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,19280,2,-20,-0.1,19410,19670,19150,344435,6677879280,475277815920,24651339,KSQ
502,015750,KR7015750003,성우하이텍,KOSDAQ,우량기업부,5930,1,10,0.17,5890,5960,5860,175734,1038852460,474400000000,80000000,KSQ
503,074600,KR7074600008,원익QnC,KOSDAQ GLOBAL,우량기업부,17710,2,-230,-1.28,18000,18000,17610,124172,2197982660,465560480000,26288000,KSQ
504,059090,KR7059090001,미코,KOSDAQ,중견기업부,13800,2,-230,-1.64,14060,14110,13680,103797,1431423665,461151536400,33416778,KSQ
505,183190,KR7183190008,아세아시멘트,KOSPI,,12330,1,140,1.15,12190,12450,12120,63647,784116580,460485674100,37346770,STK
506,402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,40100,2,-250,-0.62,40450,40650,39350,55502,2214124300,459838248800,11467288,KSQ
507,272290,KR7272290008,이녹스첨단소재,KOSDAQ GLOBAL,우량기업부,22700,2,-50,-0.22,22900,22950,22600,40521,920473075,459167836600,20227658,KSQ
508,090435,KR7090431008,아모레퍼시픽우,KOSPI,,43450,1,50,0.12,42900,43750,42900,21479,932684400,458737713500,10557830,STK
509,179900,KR7179900006,유티아이,KOSDAQ,벤처기업부,24150,2,-100,-0.41,24350,25100,24000,35413,859107525,457316016150,18936481,KSQ
510,306200,KR7306200007,세아제강,KOSPI,,161000,2,-2200,-1.35,162000,162000,158800,10294,1648870700,456644300000,2836300,STK
511,170900,KR7170900005,동아에스티,KOSPI,,48700,1,100,0.21,48650,49000,48300,7737,375983700,455473811500,9352645,STK
512,030530,KR7030530000,원익홀딩스,KOSDAQ,중견기업부,5890,2,-90,-1.51,6020,6040,5850,802851,4745917845,454931708090,77237981,KSQ
513,389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,25300,2,-350,-1.36,25400,25550,25000,39026,984689350,453283022500,17916325,KSQ
514,035890,KR7035890003,서희건설,KOSDAQ,우량기업부,1971,1,48,2.5,1925,2090,1890,2299651,4603541307,452952468747,229808457,KSQ
515,034950,KR7034950006,한국기업평가,KOSDAQ,우량기업부,99300,3,0,0.0,98600,100500,98600,1607,159840500,450873040200,4540514,KSQ
516,002710,KR7002710002,TCC스틸,KOSPI,,17120,1,20,0.12,17120,17360,16850,73773,1255455590,448778492640,26213697,STK
517,475830,KR7475830006,오름테라퓨틱,KOSDAQ,기술성장기업부,21300,1,500,2.4,21250,21950,20900,290994,6215060475,448771446600,21069082,KSQ
518,003280,KR7003280005,흥아해운,KOSPI,,1851,1,28,1.54,1832,1894,1813,8820257,16331522145,445026488049,240424899,STK
519,200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,15070,1,100,0.67,15010,15250,15010,45399,685255775,443292459060,29415558,KSQ
520,093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,90800,1,900,1.0,89900,91500,88400,22209,1995589700,443104000000,4880000,KSQ
521,105630,KR7105630008,한세실업,KOSPI,,11060,1,180,1.65,11190,11190,10910,106393,1173161515,442400000000,40000000,STK
522,031430,KR7031430002,신세계인터내셔날,KOSPI,,12510,2,-40,-0.32,12660,12820,12470,91603,1156580885,442140930000,35343000,STK
523,314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,14830,1,340,2.35,14530,15080,14400,50070,741486915,441401647490,29764103,KSQ
524,357120,KR7357120005,코람코라이프인프라리츠,KOSPI,,4490,2,-10,-0.22,4525,4525,4470,48933,219554983,437035739460,97335354,STK
525,130660,KR7130660004,한전산업,KOSPI,,13400,2,-90,-0.67,13600,13630,13310,142075,1906326760,436840000000,32600000,STK
526,050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,7140,1,200,2.88,6980,7200,6900,465707,3302743430,436219949340,61095231,KSQ
527,090460,KR7090460007,비에이치,KOSPI,,12650,1,40,0.32,12610,12660,12520,51845,653330670,435974394350,34464379,STK
528,099430,KR7099430001,바이오플러스,KOSDAQ,우량기업부,7200,3,0,0.0,7230,7280,7150,166947,1204365650,435597544800,60499659,KSQ
529,018250,KR7018250001,애경산업,KOSPI,,16480,3,0,0.0,16490,16610,16390,49304,812474650,435235728800,26409935,STK
530,091810,KR7091810002,티웨이항공,KOSPI,,2020,2,-10,-0.49,2030,2035,2010,456054,920930984,435065531520,215378976,STK
531,372320,KR7372320002,큐로셀,KOSDAQ,기술성장기업부,30300,2,-400,-1.3,30500,30900,30000,32463,982201275,434004504300,14323581,KSQ
532,009900,KR7009900002,명신산업,KOSPI,,8240,1,10,0.12,8300,8300,8190,58567,482727440,432353895920,52470133,STK
533,403550,KR7403550007,쏘카,KOSPI,,13160,1,80,0.61,13030,13200,13030,2266,29746310,432199430320,32841902,STK
534,217270,KR7217270008,넵튠,KOSDAQ,중견기업부,9240,1,120,1.32,9180,9380,9040,159683,1472224890,431523181320,46701643,KSQ
535,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,38750,2,-600,-1.52,39300,39450,38700,28957,1125472775,428630373750,11061429,KSQ
536,215600,KR7215600008,신라젠,KOSDAQ,중견기업부,3085,1,35,1.15,3090,3105,3050,370723,1139797299,426130544060,138129836,KSQ
537,003160,KR7003160009,디아이,KOSPI,,15000,2,-290,-1.9,15310,15350,14950,129043,1947053450,424500000000,28300000,STK
538,025900,KR7025900002,동화기업,KOSDAQ GLOBAL,중견기업부,8390,2,-50,-0.59,8460,8550,8350,63757,536389665,424175621150,50557285,KSQ
539,192650,KR7192650000,드림텍,KOSPI,,6120,1,120,2.0,6020,6160,6000,109958,670657700,421607050920,68890041,STK
540,036810,KR7036810000,에프에스티,KOSDAQ,우량기업부,19190,2,-280,-1.44,19470,19660,19010,85327,1640036125,421342318120,21956348,KSQ
541,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,33900,2,-950,-2.73,35650,35650,33900,20064,690721475,421152819300,12423387,KSQ
542,094800,KR7094800000,맵스리얼티1,KOSPI,,4525,1,95,2.14,4455,4545,4425,116607,525942010,420075347775,92834331,STK
543,450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,11440,1,320,2.88,11230,11480,10950,149441,1668937785,419786704480,36694642,KSQ
544,027410,KR7027410000,BGF,KOSPI,,4385,1,125,2.93,4260,4440,4230,279885,1222072187,419718128535,95716791,STK
545,220100,KR7220100002,퓨쳐켐,KOSDAQ,기술성장기업부,18980,1,1890,11.06,17260,18980,16350,352055,6205245240,419498901900,22102155,KSQ
546,437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,13230,1,80,0.61,13180,13370,13150,65632,869101030,419491111410,31707567,KSQ
547,448730,KR7448730002,삼성FN리츠,KOSPI,,4600,2,-10,-0.22,4610,4625,4585,59842,275212889,418830000000,91050000,STK
548,056080,KR7056080005,유진로봇,KOSDAQ,중견기업부,11160,1,160,1.45,11160,11260,11010,211299,2351562795,418635616320,37512152,KSQ
549,034120,KR7034120006,SBS,KOSPI,,22550,2,-600,-2.59,23200,23350,22350,164225,3721903775,418330416900,18551238,STK
550,003960,KR7003960002,사조대림,KOSPI,,45500,1,3250,7.69,42400,45750,42400,82184,3672196900,416983248500,9164467,STK
551,084010,KR7084010008,대한제강,KOSPI,,17750,1,1420,8.7,16830,18000,16580,157080,2735638345,415605546750,23414397,STK
552,475560,KR7475560009,더본코리아,KOSPI,,28100,2,-150,-0.53,28300,28350,28000,19948,561272800,414117006000,14737260,STK
553,013890,KR7013890009,지누스,KOSPI,,18590,1,200,1.09,18390,18940,18300,76821,1442050450,413712567840,22254576,STK
554,003920,KR7003920006,남양유업,KOSPI,,67300,1,2500,3.86,64900,71000,64900,26104,1756087300,412639585800,6131346,STK
555,365340,KR7365340009,성일하이텍,KOSDAQ,기술성장기업부,33700,2,-500,-1.46,34250,34550,33600,24737,837559950,410965265500,12194815,KSQ
556,352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,40950,1,50,0.12,41250,42400,40500,166770,6917524550,410070883950,10013941,KSQ
557,003520,KR7003520004,영진약품,KOSPI,,2230,1,15,0.68,2230,2250,2185,332737,736459521,407850790130,182892731,STK
