,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
441,001130,KR7001130004,대한제분,KOSPI,,137500,2,-100,-0.07,137800,138500,137500,357,49185600,232375000000,1690000,STK
442,079900,KR7079900007,전진건설로봇,KOSPI,,15090,2,-940,-5.86,16030,16340,15030,309483,4849051330,231637455920,15360574,STK
443,053210,KR7053210001,스카이라이프,KOSPI,,4840,3,0,0.0,4840,4870,4840,11478,55706915,230248716975,47522955,STK
444,000540,KR7000540005,흥국화재,KOSPI,,3580,2,-30,-0.83,3625,3650,3565,67276,241200930,229988669100,64242645,STK
445,029460,KR7029460003,케이씨,KOSPI,,16820,2,-240,-1.41,17100,17100,16630,21127,354852380,228656722280,13554044,STK
446,058430,KR7058430000,포스코스틸리온,KOSPI,,38000,1,250,0.66,37750,38450,37750,8350,317101350,228000000000,6000000,STK
447,002150,KR7002150001,도화엔지니어링,KOSPI,,6750,3,0,0.0,6740,6910,6700,23335,157747080,227610000000,33720000,STK
448,096760,KR7096760004,JW홀딩스,KOSPI,,3075,1,15,0.49,3065,3095,3040,45098,138065265,227319196650,73924942,STK
449,000500,KR7000500009,가온전선,KOSPI,,30800,1,400,1.32,30300,31800,30300,99286,3074487700,226256839500,7357946,STK
450,016590,KR7016590002,신대양제지,KOSPI,,5610,3,0,0.0,5620,5640,5590,12547,70396360,225667792000,40297820,STK
451,005010,KR7005010004,휴스틸,KOSPI,,3995,2,-50,-1.24,4015,4045,3985,249807,999729865,224471359625,56188075,STK
452,213500,KR7213500002,한솔제지,KOSPI,,9430,2,-20,-0.21,9450,9490,9400,20825,196220670,224439431680,23800576,STK
453,025000,KR7025000001,KPX케미칼,KOSPI,,46200,2,-250,-0.54,46400,46450,45950,2164,99918900,223608000000,4840000,STK
454,097230,KR7097230007,HJ중공업,KOSPI,,2655,1,15,0.57,2720,2750,2640,83983,223375040,222758701675,83274281,STK
455,138490,KR7138490008,코오롱ENP,KOSPI,,5780,2,-60,-1.03,5880,5880,5770,19617,114089790,221540000000,38000000,STK
456,001780,KR7001780006,알루코,KOSPI,,2270,2,-10,-0.44,2270,2320,2255,165988,377799905,221256851620,96830132,STK
457,005945,KR7005941000,NH투자증권우,KOSPI,,11750,2,-120,-1.01,11870,11900,11650,52896,620026530,220790325600,18870968,STK
458,003120,KR7003120003,일성아이에스,KOSPI,,16500,2,-520,-3.06,17020,17470,16370,6390,106642300,219716000000,13300000,STK
459,000140,KR7000140004,하이트진로홀딩스,KOSPI,,9260,2,-180,-1.91,9440,9470,9260,15383,143950410,216751185100,23206765,STK
460,109070,KR7109070003,주성코퍼레이션,KOSPI,,4100,0,0,0.0,0,0,0,0,0,216521943000,52810230,STK
461,214420,KR7214420002,토니모리,KOSPI,,8900,2,-390,-4.2,9250,9520,8900,270101,2481676400,216252643010,24054799,STK
462,000020,KR7000020008,동화약품,KOSPI,,7720,1,80,1.05,7710,8090,7710,130069,1025051430,215351633700,27931470,STK
463,070960,KR7070960000,모나용평,KOSPI,,4460,2,-150,-3.25,4625,4690,4355,377376,1684332940,214674665180,48133333,STK
464,006060,KR7006060008,화승인더,KOSPI,,3835,3,0,0.0,3835,3850,3760,160559,610128050,211875600000,55320000,STK
465,000490,KR7000490003,대동,KOSPI,,8250,1,50,0.61,8220,8400,8220,39773,330387340,211792908880,25640788,STK
466,039570,KR7039570007,HDC랩스,KOSPI,,8090,2,-110,-1.34,8190,8190,8010,21602,174380830,209996992090,25957601,STK
467,404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3735,1,90,2.47,3650,3735,3635,55428,204235335,208155888480,55955884,STK
468,102260,KR7102260007,동성케미컬,KOSPI,,4185,2,-80,-1.88,4340,4340,4180,94701,400059600,207951511680,49689728,STK
469,004090,KR7004090007,한국석유,KOSPI,,16380,2,-140,-0.85,16370,16720,16330,283782,4669998530,207929685600,12694120,STK
470,008060,KR7008060006,대덕,KOSPI,,6150,2,-10,-0.16,6170,6170,6120,18626,114224670,207746619500,33890150,STK
471,095570,KR7095570008,AJ네트웍스,KOSPI,,4570,1,20,0.44,4550,4605,4500,86887,395219080,207031372425,45252759,STK
472,001460,KR7001460005,BYC,KOSPI,,33350,3,0,0.0,33350,33500,33000,588,19615300,206747565000,6246150,STK
473,006340,KR7006340004,대원전선,KOSPI,,2735,1,25,0.92,2710,2845,2710,1754000,4861951905,205817835375,74979175,STK
474,001750,KR7001750009,한양증권,KOSPI,,16150,1,20,0.12,16300,16900,16020,206480,3407092240,205056682740,12728534,STK
475,271980,KR7271980005,제일약품,KOSPI,,13920,1,200,1.46,13770,14200,13620,13770,191606820,204397720800,14704872,STK
476,044450,KR7044450005,KSS해운,KOSPI,,8820,2,-10,-0.11,9000,9000,8800,23605,209073380,204310038000,23085880,STK
477,417310,KR7417310000,코람코더원리츠,KOSPI,,5070,2,-10,-0.2,5080,5080,5010,44703,224801690,203212000000,40400000,STK
478,012320,KR7012320008,경동인베스트,KOSPI,,84500,3,0,0.0,83600,87000,83600,16338,1393504500,200317448100,2365023,STK
