,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
410,060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,6910,2,-350,-4.82,7230,7310,6910,181362,1277041530,167090848200,24181020,KSQ
411,032300,KR7032300006,한국파마,KOSDAQ,중견기업부,15250,2,-640,-4.03,15760,16010,15240,87312,1363016860,166327190250,10906701,KSQ
412,047310,KR7047310008,파워로직스,KOSDAQ,중견기업부,4520,1,90,2.03,4430,4690,4390,278841,1259142550,165480612600,36610755,KSQ
413,425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,7760,1,60,0.78,7720,8140,7370,147530,1152954740,165412641120,21316062,KSQ
414,073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,4095,1,30,0.74,4065,4235,4050,265815,1101639470,164583168750,40191250,KSQ
415,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,14720,2,-120,-0.81,14800,15330,14700,301609,4523160650,164425653120,11170221,KSQ
416,389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,26500,2,-200,-0.75,26700,27800,26300,46450,1248994150,164239845000,6197730,KSQ
417,160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,163573177100,52765541,KSQ
418,029480,KR7029480001,광무,KOSDAQ,중견기업부,2970,2,-60,-1.98,3030,3110,2920,333639,1002194530,163376976510,55009083,KSQ
419,078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,14720,2,-40,-0.27,14600,15350,14600,204875,3067902520,163194442880,11086579,KSQ
420,064820,KR7064820004,케이프,KOSDAQ,우량기업부,5280,1,80,1.54,5220,5400,5190,78261,414851590,163161123840,30901728,KSQ
421,038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,15040,2,-180,-1.18,15220,15450,15030,37876,574740800,163054656000,10841400,KSQ
422,039980,KR7039980008,폴라리스AI,KOSDAQ,중견기업부,2255,1,15,0.67,2410,2450,2210,2246027,5148278970,163030285220,72297244,KSQ
423,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,5780,2,-120,-2.03,5870,5990,5770,47679,279581710,162920518980,28186941,KSQ
424,106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,15320,1,320,2.13,15000,15390,15000,23752,361501330,162900210360,10633173,KSQ
425,089600,KR7089600001,나스미디어,KOSDAQ,우량기업부,14070,1,190,1.37,13860,14120,13750,34610,482568870,162764053410,11568163,KSQ
426,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,10420,2,-530,-4.84,10810,11100,10360,167314,1784138870,162732682800,15617340,KSQ
427,053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,3825,2,-55,-1.42,3905,3905,3805,107572,413894245,162338205825,42441361,KSQ
428,063570,KR7063570006,한국전자금융,KOSDAQ,우량기업부,4725,1,5,0.11,4700,4775,4700,44356,210125535,161348014800,34147728,KSQ
429,054450,KR7054450002,텔레칩스,KOSDAQ,우량기업부,10650,2,-860,-7.47,11310,11450,10630,181069,1991878870,161286081450,15144233,KSQ
430,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,25150,2,-1850,-6.85,27000,27450,24950,50835,1333111500,160743232150,6391381,KSQ
431,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,22300,2,-100,-0.45,22300,22600,22100,31073,693218700,160409987900,7193273,KSQ
432,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,4880,1,180,3.83,4885,5000,4665,1387216,6705491350,160328618000,32854225,KSQ
433,094820,KR7094820008,일진파워,KOSDAQ,우량기업부,10610,2,-20,-0.19,10600,10700,10260,255407,2674146910,159985102490,15078709,KSQ
434,214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,12040,2,-60,-0.5,12240,12260,11890,14130,169775560,159616507400,13257185,KSQ
435,293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,6450,1,50,0.78,6450,6680,6350,52772,341243260,159509790000,24730200,KSQ
436,046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4105,2,-55,-1.32,4130,4195,4075,50554,208858415,159378956640,38825568,KSQ
437,448280,KR7448280008,에코아이,KOSDAQ,중견기업부,16130,2,-30,-0.19,16500,16500,15950,18505,298109080,159316703590,9877043,KSQ
438,203650,KR7203650007,드림시큐리티,KOSDAQ,우량기업부,3145,2,-25,-0.79,3300,3365,3145,470000,1540073710,159155096330,50605754,KSQ
439,282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,14280,2,-880,-5.8,15160,15500,14280,199172,2961420250,159105003960,11141807,KSQ
440,036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,26350,2,-650,-2.41,26500,26700,26150,12899,340363950,158100000000,6000000,KSQ
441,217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,6830,2,-30,-0.44,6860,6880,6540,29467,197887570,157974806010,23129547,KSQ
442,288330,KR7288330004,브릿지바이오테라퓨틱스,KOSDAQ,기술성장기업부,3105,2,-65,-2.05,3290,3290,3005,617853,1920852860,156525763770,50410874,KSQ
443,234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,8740,2,-60,-0.68,8840,9000,8600,153006,1332856330,155154892240,17752276,KSQ
444,235980,KR7235980000,메드팩토,KOSDAQ,기술성장기업부,4615,2,-35,-0.75,4575,4760,4570,155068,720371070,154974907425,33580695,KSQ
445,033640,KR7033640004,네패스,KOSDAQ,중견기업부,6710,2,-230,-3.31,7000,7040,6640,95464,646806060,154727245420,23059202,KSQ
446,048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1584,2,-16,-1.0,1582,1612,1582,117679,187907846,153195958080,96714620,KSQ
447,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,6500,2,-140,-2.11,6630,6630,6450,4500,29335780,152301240000,23430960,KSQ
448,023910,KR7023910003,대한약품,KOSDAQ,우량기업부,25350,1,1350,5.63,23750,25500,23750,24752,611300950,152100000000,6000000,KSQ
449,122450,KR7122450000,KX,KOSDAQ,우량기업부,3350,2,-70,-2.05,3430,3430,3300,47309,157880690,151875479400,45335964,KSQ
450,092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,12590,1,300,2.44,12200,12590,12180,9065,111481570,151628924000,12043600,KSQ
451,078940,KR7078940004,퀀타피아,KOSDAQ,관리종목(소속부없음),2855,0,0,0.0,0,0,0,0,0,151584163690,53094278,KSQ
452,195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,532,2,-21,-3.8,571,572,528,1710573,937572408,151454931572,284689721,KSQ
453,064800,KR7064800006,포니링크,KOSDAQ,중견기업부,1184,1,48,4.23,1109,1213,1109,448494,526272505,151323840832,127807298,KSQ
454,361390,KR7361390008,제노코,KOSDAQ,우량기업부,20150,1,1220,6.44,19120,20650,18810,450387,8906907970,151140898350,7500789,KSQ
455,456070,KR7456070002,이엔셀,KOSDAQ,기술성장기업부,14110,2,-300,-2.08,14400,14790,13640,485381,6896246770,150839808470,10690277,KSQ
456,290550,KR7290550003,디케이티,KOSDAQ,우량기업부,7530,2,-50,-0.66,7560,7720,7450,89325,674573930,150609261900,20001230,KSQ
457,215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,149972154360,99649272,KSQ
458,950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),7510,1,10,0.13,7530,7810,7460,268382,2038204760,149207673660,19867866,KSQ
459,274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,11540,1,680,6.26,11140,11800,10710,820350,9323709890,149018628040,12913226,KSQ
460,090850,KR7090850009,현대이지웰,KOSDAQ,우량기업부,6270,2,-60,-0.95,6260,6330,6190,286569,1795222650,148889683470,23746361,KSQ
461,006910,KR7006910004,보성파워텍,KOSDAQ,중견기업부,3030,1,100,3.41,2930,3030,2920,427057,1279049650,148863366720,49129824,KSQ
462,083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,8310,2,-140,-1.66,8410,8590,8260,75908,636316310,148001374230,17810033,KSQ
463,453450,KR7453450009,그리드위즈,KOSDAQ,벤처기업부,18580,1,450,2.48,18140,18620,17730,104608,1902541010,147576295000,7942750,KSQ
464,061970,KR7061970000,LB세미콘,KOSDAQ,우량기업부,3365,2,-155,-4.4,3510,3640,3350,179512,615639285,147335152080,43784592,KSQ
465,033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,6650,2,-110,-1.63,6900,6900,6600,62137,417352680,146741101150,22066331,KSQ
466,294090,KR7294090006,이오플로우,KOSDAQ,기술성장기업부,4820,1,305,6.76,4515,4855,4450,261125,1222935280,146699876380,30435659,KSQ
467,038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,17070,2,-130,-0.76,17180,17270,17000,14579,249785270,146622423600,8589480,KSQ
468,092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,3190,1,35,1.11,3205,3210,3100,31325,97952420,146320141770,45868383,KSQ
469,046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),10280,0,0,0.0,0,0,0,0,0,146172317160,14219097,KSQ
470,417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,7400,2,-130,-1.73,7700,7990,7400,70190,537858800,145960027200,19724328,KSQ
471,121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,3395,2,-25,-0.73,3420,3490,3380,41125,140007690,145430997110,42836818,KSQ
472,078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,9500,2,-620,-6.13,10120,10320,9500,170022,1678370410,144821629000,15244382,KSQ
473,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,8140,2,-220,-2.63,8360,8530,8140,113338,938484380,144735329420,17780753,KSQ
474,080420,KR7080420003,모다이노칩,KOSDAQ,중견기업부,1809,2,-25,-1.36,1834,1933,1791,8783,16058945,144216414198,79721622,KSQ
475,005860,KR7005860002,한일사료,KOSDAQ,우량기업부,3640,1,15,0.41,3625,3690,3615,175415,639809070,143429413400,39403685,KSQ
476,475960,KR7475960001,토모큐브,KOSDAQ,기술성장기업부,11250,2,-1800,-13.79,13250,13380,11150,1419818,17248779410,143225932500,12731194,KSQ
477,065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,14590,1,160,1.11,14440,14970,14370,18075,262835310,141980732070,9731373,KSQ
478,084990,KR7084990001,헬릭스미스,KOSDAQ,기술성장기업부,3080,2,-15,-0.48,3075,3165,3050,71696,221876830,141965814760,46092797,KSQ
479,143160,KR7143160000,아이디스,KOSDAQ,우량기업부,13220,2,-200,-1.49,13410,14000,12890,50155,665893110,141670675800,10716390,KSQ
480,030960,KR7030960009,양지사,KOSDAQ,중견기업부,8860,2,-290,-3.17,9140,9140,8800,83053,738444360,141582800000,15980000,KSQ
481,042600,KR7042600007,새로닉스,KOSDAQ,우량기업부,11390,2,-380,-3.23,11770,11910,11270,31084,359987300,141504507860,12423574,KSQ
482,033790,KR7033790007,피노,KOSDAQ,중견기업부,6150,1,120,1.99,6010,6200,5890,126186,761369170,140360220000,22822800,KSQ
483,049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,15900,2,-300,-1.85,16210,16390,15900,24638,397674730,140204355600,8817884,KSQ
484,206400,KR7206400004,베노티앤알,KOSDAQ,중견기업부,3845,1,15,0.39,3870,3870,3745,69489,263979725,140143628910,36448278,KSQ
485,039560,KR7039560008,다산네트웍스,KOSDAQ,우량기업부,3545,1,70,2.01,3435,3685,3350,1509724,5376056915,140048702645,39505981,KSQ
486,051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,9040,1,180,2.03,8780,9180,8780,35213,319012280,139888847200,15474430,KSQ
487,378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,4640,2,-255,-5.21,5060,5060,4555,2668833,12549157360,139863663840,30143031,KSQ
488,013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,4250,1,145,3.53,4125,4375,4125,320541,1373900470,139772028000,32887536,KSQ
489,023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,8640,2,-90,-1.03,8750,8870,8600,6599,57282580,139708800000,16170000,KSQ
490,124500,KR7124500000,아이티센,KOSDAQ,투자주의환기종목(소속부없음),6020,2,-160,-2.59,6110,6270,5900,116132,704980270,139691252540,23204527,KSQ
491,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,6560,2,-60,-0.91,6660,7130,6500,924029,6224583220,139651143040,21288284,KSQ
492,037460,KR7037460003,삼지전자,KOSDAQ,우량기업부,8550,1,10,0.12,8500,8690,8500,24788,212361340,139523363100,16318522,KSQ
493,234340,KR7234340008,헥토파이낸셜,KOSDAQ,우량기업부,14710,2,-680,-4.42,15320,15570,14690,46304,704297380,139053630000,9453000,KSQ
494,251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,8500,2,-80,-0.93,8580,8580,8200,20244,170554830,138672944000,16314464,KSQ
495,443670,KR7443670005,에스피소프트,KOSDAQ,벤처기업부,5720,1,210,3.81,5470,5850,5470,266192,1515881270,138431962240,24201392,KSQ
496,093520,KR7093520005,매커스,KOSDAQ,우량기업부,8560,1,600,7.54,8080,8870,8010,206718,1767761290,138356067520,16163092,KSQ
497,079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,17530,1,10,0.06,17420,17670,17370,29517,515652140,137785800000,7860000,KSQ
498,356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,4825,1,275,6.04,4990,5400,4810,10222178,52656589890,137722348900,28543492,KSQ
499,425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,12050,3,0,0.0,12170,12470,11890,41993,512200040,137141050000,11381000,KSQ
500,049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,9570,2,-140,-1.44,9710,9780,9550,26407,255097950,136851000000,14300000,KSQ
501,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,16560,2,-300,-1.78,17110,17730,16030,361391,6168113960,136785600000,8260000,KSQ
502,308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,10690,2,-710,-6.23,11500,11550,10500,259950,2861348830,136447256210,12764009,KSQ
503,131370,KR7131370009,알서포트,KOSDAQ,우량기업부,2560,2,-50,-1.92,2565,2630,2560,94144,243275685,136363732480,53267083,KSQ
504,086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,16730,2,-30,-0.18,16770,17520,16500,11483,192772350,136239516980,8143426,KSQ
505,044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,16900,1,100,0.6,16800,17250,16800,21681,369751830,135809481600,8036064,KSQ
506,264850,KR7264850009,이랜시스,KOSDAQ,우량기업부,4480,2,-230,-4.88,4715,4860,4410,768592,3574260880,135719861760,30294612,KSQ
507,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,4200,2,-115,-2.67,4345,4460,4050,118447,508857150,135629218200,32292671,KSQ
508,156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6790,2,-20,-0.29,7040,7050,6700,38669,263532830,135370484970,19936743,KSQ
509,006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,4750,3,0,0.0,4730,4970,4730,179394,863989650,135208712000,28464992,KSQ
510,145170,KR7145170007,노브랜드,KOSDAQ,중견기업부,14870,1,3170,27.09,13790,15210,12420,2736322,39106334180,135017131580,9079834,KSQ
511,149950,KR7149950008,아바텍,KOSDAQ,중견기업부,8640,2,-160,-1.82,8800,8920,8630,11270,98579770,134848800000,15607500,KSQ
512,123330,KR7123330003,제닉,KOSDAQ,벤처기업부,16880,2,-1390,-7.61,18100,18780,16280,300600,5171385870,134511318400,7968680,KSQ
513,067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4440,1,20,0.45,4410,4475,4400,62562,276444720,134006082000,30181550,KSQ
514,298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,9070,2,-190,-2.05,9230,9570,9030,44294,404818170,133926313920,14765856,KSQ
515,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,4255,2,-245,-5.44,5410,6300,4235,65023223,345396066650,133794381690,31444038,KSQ
516,389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,13300,1,260,1.99,13130,14150,13130,314853,4323115300,133426584200,10032074,KSQ
517,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,4785,1,30,0.63,4640,4845,4640,376295,1785521150,133219491240,27841064,KSQ
518,101670,KR7101670008,하이드로리튬,KOSDAQ,벤처기업부,2575,2,-190,-6.87,2650,2715,2480,2517162,6461728215,133106014200,51691656,KSQ
519,072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,11110,1,70,0.63,11090,11170,10980,23598,261141420,132441854490,11920959,KSQ
520,269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),889,0,0,0.0,0,0,0,0,0,132090012299,148582691,KSQ
521,047820,KR7047820006,초록뱀미디어,KOSDAQ,관리종목(소속부없음),5400,0,0,0.0,0,0,0,0,0,132051222000,24453930,KSQ
522,452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,7750,2,-330,-4.08,8060,8270,7700,161127,1289147720,131769375000,17002500,KSQ
523,065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,13810,1,110,0.8,13640,14080,13550,43601,599641740,131609300000,9530000,KSQ
524,079810,KR7079810008,디이엔티,KOSDAQ,중견기업부,5960,2,-190,-3.09,6100,6350,5870,122373,734423950,131287440240,22028094,KSQ
525,321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,5040,1,140,2.86,4860,5160,4785,94065,470740190,131168484720,26025493,KSQ
526,064290,KR7064290000,인텍플러스,KOSDAQ,우량기업부,10190,2,-220,-2.11,10410,10700,10000,145900,1504986170,131083772780,12863962,KSQ
527,082850,KR7082850009,우리바이오,KOSDAQ,우량기업부,2705,2,-45,-1.64,2750,2805,2690,1414070,3880974930,131075043490,48456578,KSQ
528,039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5670,2,-20,-0.35,5690,5710,5630,10932,62150690,130410000000,23000000,KSQ
529,093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,3990,2,-70,-1.72,4095,4150,3980,33563,135017025,130011436800,32584320,KSQ
530,112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,12810,2,-200,-1.54,13000,13230,12720,62609,813259650,129516081450,10110545,KSQ
531,338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,8760,2,-70,-0.79,8820,9380,8760,93044,833788690,129380960160,14769516,KSQ
532,053280,KR7053280004,예스24,KOSDAQ,우량기업부,5170,1,30,0.58,5130,5280,5090,291441,1508804370,129250000000,25000000,KSQ
533,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,7220,2,-290,-3.86,7510,7660,7210,126351,928319350,128783573200,17837060,KSQ
534,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,9860,2,-380,-3.71,10240,10450,9850,193569,1962357300,128680858420,13050797,KSQ
535,054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,5080,1,230,4.74,4780,5080,4735,149281,727587525,128479346800,25291210,KSQ
536,007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,8510,1,10,0.12,8700,8700,8490,24695,212426990,128354628000,15082800,KSQ
537,027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1149,2,-1,-0.09,1140,1161,1140,401101,461861313,128017673400,111416600,KSQ
538,333430,KR7333430007,일승,KOSDAQ,중견기업부,4160,1,35,0.85,4100,4365,4010,5292347,22349768950,127823267520,30726747,KSQ
539,950190,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),9410,2,-150,-1.57,9560,9560,9270,17856,167608130,127786783720,13579892,KSQ
540,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,16980,1,500,3.03,16480,16990,16300,7540,125491620,127350000000,7500000,KSQ
541,049960,KR7049960008,쎌바이오텍,KOSDAQ,우량기업부,13500,2,-60,-0.44,13560,13670,13220,10695,144624150,126900000000,9400000,KSQ
542,073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,16640,2,-330,-1.94,17110,17580,16640,35517,603669060,126527997440,7603846,KSQ
543,040300,KR7040300006,YTN,KOSDAQ,우량기업부,3010,1,60,2.03,2905,3035,2905,75601,226255405,126420000000,42000000,KSQ
544,330860,KR7330860008,네패스아크,KOSDAQ,우량기업부,10360,2,-480,-4.43,10840,10980,10330,71493,752890880,126226706200,12184045,KSQ
545,065650,KR7065650004,하이퍼코퍼레이션,KOSDAQ,중견기업부,1182,2,-15,-1.25,1196,1218,1178,182037,217818627,126097802496,106681728,KSQ
546,317870,KR7317870004,엔바이오니아,KOSDAQ,기술성장기업부,14820,2,-560,-3.64,15900,16070,14780,29906,451099270,126070035000,8506750,KSQ
547,052260,KR7052260007,현대바이오랜드,KOSDAQ,중견기업부,4185,2,-70,-1.65,4265,4345,4185,240248,1017399550,125550000000,30000000,KSQ
548,322310,KR7322310004,오로스테크놀로지,KOSDAQ,벤처기업부,13400,2,-510,-3.67,13850,14700,13390,39612,548475830,125511662800,9366542,KSQ
549,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,7620,1,30,0.4,7490,7910,7380,1673931,12851015870,125340686580,16448909,KSQ
550,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,11100,2,-780,-6.57,12010,12460,10950,244892,2859807640,125201184600,11279386,KSQ
551,225530,KR7225530005,보광산업,KOSDAQ,우량기업부,3445,1,55,1.62,3360,3495,3360,91780,311449675,125186914515,36338727,KSQ
552,192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,20100,1,100,0.5,20350,20500,19990,4369,88057180,124948896300,6216363,KSQ
553,065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4360,1,30,0.69,4330,4420,4330,371347,1627370475,124926208000,28652800,KSQ
554,058630,KR7058630005,엠게임,KOSDAQ,우량기업부,6380,1,200,3.24,6140,6400,6140,127098,797931340,124689935260,19543877,KSQ
555,246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,5780,2,-20,-0.34,5800,6050,5780,23653,139619260,124540665840,21546828,KSQ
556,178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,124120536750,14349195,KSQ
557,109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,4820,2,-5,-0.1,4795,4825,4790,10101,48544435,123924079800,25710390,KSQ
558,289220,KR7289220006,자이언트스텝,KOSDAQ,기술성장기업부,5590,2,-230,-3.95,5730,5910,5560,103316,589204980,123660554550,22121745,KSQ
559,023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,9790,2,-70,-0.71,9850,10000,9670,7796,76564630,123354000000,12600000,KSQ
560,294570,KR7294570007,쿠콘,KOSDAQ,벤처기업부,12020,3,0,0.0,11900,12250,11750,12411,148699600,123261313700,10254685,KSQ
561,009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,19300,1,50,0.26,19360,19800,19250,12410,241213750,122941000000,6370000,KSQ
562,950220,KR8840140006,네오이뮨텍,KOSDAQ,외국기업(소속부없음),1241,1,31,2.56,1190,1244,1180,746065,903494357,122694524065,98867465,KSQ
563,023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,2085,3,0,0.0,2085,2140,2060,416314,873818475,122363458350,58687510,KSQ
564,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,15090,3,0,0.0,15120,16000,15000,6168,93913230,122362305060,8108834,KSQ
565,315640,KR7315640003,딥노이드,KOSDAQ,기술성장기업부,5450,1,150,2.83,5370,5490,5300,180292,974333350,122195910600,22421268,KSQ
566,214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,13680,1,510,3.87,13120,14390,13120,49883,685278960,122059293840,8922463,KSQ
567,019550,KR7019550003,SBI인베스트먼트,KOSDAQ,중견기업부,751,1,38,5.33,710,759,704,2847866,2094233574,121711997825,162066575,KSQ
568,021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2535,2,-50,-1.93,2600,2675,2495,534165,1377613520,121680000000,48000000,KSQ
569,151910,KR7151910007,퓨처코어,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,121645902080,190071722,KSQ
570,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,9500,2,-510,-5.09,10020,10210,9490,95615,927560290,121532768500,12792923,KSQ
571,099440,KR7099440000,스맥,KOSDAQ,우량기업부,3015,2,-105,-3.37,3095,3130,2970,1154220,3505170010,121333832910,40243394,KSQ
572,217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2160,2,-25,-1.14,2225,2330,2100,1459271,3205915995,121076961840,56054149,KSQ
573,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,12300,2,-140,-1.13,12400,13120,12160,128561,1618281610,120941349000,9832630,KSQ
574,043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,2075,2,-10,-0.48,2085,2120,2050,88913,185166115,120589533850,58115438,KSQ
575,251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,13840,1,20,0.14,13930,14080,13670,22001,304465410,120348488000,8695700,KSQ
576,018120,KR7018120006,진로발효,KOSDAQ,우량기업부,18120,1,230,1.29,18200,18200,17910,904,16267060,119974694400,6621120,KSQ
577,255440,KR7255440000,야스,KOSDAQ,벤처기업부,9170,1,430,4.92,8740,9530,8740,54668,509730640,119741860000,13058000,KSQ
578,100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2090,3,0,0.0,2075,2165,2075,90380,191807465,119428870000,57143000,KSQ
579,052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1380,2,-10,-0.72,1392,1424,1370,1664748,2328274064,119114964960,86315192,KSQ
580,108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,12450,1,450,3.75,12030,12810,12030,77202,969247810,119113295850,9567333,KSQ
581,310200,KR7310200001,애니플러스,KOSDAQ,우량기업부,2605,1,50,1.96,2545,2660,2545,166323,431523075,118582150295,45520979,KSQ
582,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6930,1,20,0.29,6960,7090,6910,78570,547962740,118570082400,17109680,KSQ
583,205100,KR7205100001,엑셈,KOSDAQ,우량기업부,1647,2,-6,-0.36,1645,1667,1637,263788,434611408,118523770857,71963431,KSQ
584,452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,5400,1,60,1.12,5330,5570,5300,127318,692076270,118504620000,21945300,KSQ
585,104460,KR7104460001,디와이피엔에프,KOSDAQ,중견기업부,11050,1,920,9.08,10130,11950,10110,374145,4202967110,118385556250,10713625,KSQ
586,131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,1985,2,-11,-0.55,1998,2030,1970,455768,909435503,118285915770,59589882,KSQ
587,089890,KR7089890008,코세스,KOSDAQ,우량기업부,7130,2,-70,-0.97,7230,7480,7130,36975,270522460,118250779060,16584962,KSQ
588,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,20900,2,-300,-1.42,20850,21950,20600,30501,642604300,118235793500,5657215,KSQ
589,302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,3855,1,50,1.31,3770,3855,3600,167999,627327095,118109798400,30638080,KSQ
590,230240,KR7230240004,에치에프알,KOSDAQ,우량기업부,8870,1,940,11.85,7920,9010,7680,104930,887578140,118050830000,13309000,KSQ
591,049180,KR7049180003,셀루메드,KOSDAQ,벤처기업부,2285,2,-70,-2.97,2435,2440,2270,840013,1958981920,117713845210,51515906,KSQ
592,900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),897,2,-5,-0.55,892,918,886,512220,459943262,117184083588,130640004,KSQ
